link_id,vdf_type,from_node_id,to_node_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,avg_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_sov,person_vol_hov2,person_vol_hov3,person_vol_sut,person_vol_mut,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,SVol_0,SVol_1,SVol_2,SVol_3,SVol_4,SVol_5,SVol_6,SVol_7,SVol_8,SVol_9,SVol_10,SVol_11,SVol_12,SVol_13,SVol_14,SVol_15,SVol_16,SVol_17,SVol_18,SVol_19,notes
201498AB,qvdf,202784,202522,,,-1,0,-1,1,4,,4,1500_1800,1382.498,4.334,1382.498,2.159,34.649,0.866,0.461,0.491,500.000,0.000,0.289,0.355,2.000,245.291,1.169,1.195,0.349,0.000,40.000,34.000,0.498,1.000,34.649,28.963,1723.560,49.743,1723.560,49.743,6.654,0.000,"LINESTRING (-112.333186 33.666602, -112.339014 33.650216)",1378.2,0.0,0.0,0.0,0.0,1072.2,0,310.3,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.756,39.023,38.290,37.557,36.824,36.091,35.358,35.778,33.809,35.678,37.298,38.919,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16,1381.49,0.00,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,period-based
201498BA,qvdf,202522,202784,,,-1,0,-1,1,4,,4,1500_1800,2397.204,2.730,2397.204,2.604,28.724,0.718,0.799,0.851,500.000,0.000,0.734,0.355,2.000,425.326,1.169,1.195,0.888,0.000,40.000,34.000,0.498,1.000,28.724,23.577,2988.594,104.044,2988.594,104.044,29.329,16.144,"LINESTRING (-112.335994 33.649142, -112.330166 33.665528)",2394.5,0.0,0.0,0.0,0.0,2386.4,0,10.8,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.679,38.714,37.750,36.786,35.822,34.858,36.374,26.955,24.753,35.030,35.502,38.201,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2.60,2397.73,0.00,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,period-based
201499AB,qvdf,202524,202517,,,-1,0,-1,1,4,,4,1500_1800,375.317,0.000,375.317,0.729,39.597,0.990,0.093,0.099,450.000,0.000,0.007,0.355,3.000,44.394,1.169,1.195,0.023,0.000,40.000,34.000,0.498,1.000,39.597,33.614,180.667,4.563,180.667,4.563,0.046,0.000,"LINESTRING (-112.364849 33.657281, -112.358070 33.660448)",375.3,0.0,0.0,0.0,0.0,430.1,0,-54.8,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.983,39.932,39.882,39.831,39.780,39.730,39.679,39.628,37.633,39.728,39.830,39.932,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,374.73,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,period-based
201499BA,qvdf,202517,202524,,,-1,0,-1,1,4,,4,1500_1800,945.404,0.445,945.404,0.757,38.140,0.954,0.233,0.249,450.000,0.000,0.035,0.355,3.000,111.826,1.169,1.195,0.110,0.000,40.000,34.000,0.498,1.000,38.140,32.230,455.089,11.932,455.089,11.932,0.555,0.000,"LINESTRING (-112.359426 33.663352, -112.366205 33.660185)",945.0,0.0,0.0,0.0,0.0,1000.6,0,-55.2,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.920,39.681,39.442,39.203,38.964,38.725,38.486,38.247,36.262,38.688,39.180,39.672,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,944.94,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,period-based
201500AB,qvdf,202516,202525,115-04403,US-60-EASTBOUND,1,0,12,1,2,,2,1500_1800,4828.610,125.344,4828.610,1.568,31.788,0.815,0.596,0.591,900.000,0.000,0.290,0.331,3.000,532.106,1.000,1.240,0.410,0.000,39.000,33.150,0.600,1.000,31.788,26.601,4010.740,126.172,4010.740,126.172,23.333,5.185,"LINESTRING (-112.371093 33.652934, -112.360632 33.644645)",4703.3,0.0,0.0,0.0,0.0,4924.2,0,-95.6,38.999,38.998,38.996,38.994,38.992,38.990,38.988,37.038,38.991,38.993,38.996,38.998,38.999,38.997,38.995,38.993,38.991,38.989,38.987,38.985,38.983,38.981,38.979,38.977,38.975,38.973,37.027,38.975,38.978,38.981,38.984,38.987,38.989,38.992,38.995,38.998,38.728,37.914,37.099,36.284,35.469,34.654,33.839,33.245,31.013,34.093,35.933,37.773,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,4828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201500BA,qvdf,202525,202516,115+04405,US-60-WESTBOUND,1,0,5,1,2,,2,1500_1800,5128.597,110.211,5128.597,1.582,31.512,0.808,0.633,0.608,900.000,0.000,0.304,0.320,3.000,546.799,1.000,1.240,0.430,0.000,39.000,33.150,0.600,1.000,31.512,26.355,4259.915,135.182,4259.915,135.182,25.953,6.678,"LINESTRING (-112.358642 33.647157, -112.369103 33.655446)",5018.4,0.0,0.0,0.0,0.0,4779.2,0,349.4,39.000,38.999,38.998,38.997,38.996,38.995,38.994,37.044,38.995,38.997,38.998,38.999,39.000,38.999,38.998,38.997,38.996,38.995,38.994,38.993,38.991,38.990,38.989,38.988,38.987,38.986,37.037,38.988,38.989,38.990,38.992,38.993,38.995,38.996,38.998,38.999,38.727,37.908,37.088,36.269,35.450,34.631,33.811,32.825,30.522,34.033,35.895,37.758,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,5128.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201501AB,qvdf,202515,202514,,,-1,0,-1,1,3,,3,1500_1800,3072.349,1.707,3072.349,1.474,33.334,0.855,0.488,0.519,700.000,0.000,0.214,0.355,3.000,363.410,1.169,1.195,0.385,0.000,39.000,33.150,0.498,1.000,33.334,27.824,2515.240,75.455,2515.240,75.455,10.962,0.000,"LINESTRING (-112.377676 33.654498, -112.389485 33.648303)",3070.6,0.0,0.0,0.0,0.0,2908.4,0,163.9,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.739,37.955,37.172,36.388,35.604,34.821,34.037,34.131,32.234,34.323,36.077,37.831,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,3072.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201501BA,qvdf,202514,202515,,,-1,0,-1,1,3,,3,1500_1800,2411.694,1.685,2411.694,1.402,35.048,0.899,0.383,0.408,700.000,0.000,0.142,0.355,3.000,285.265,1.169,1.195,0.255,0.000,39.000,33.150,0.498,1.000,35.048,29.414,1974.382,56.333,1974.382,56.333,5.709,0.000,"LINESTRING (-112.387995 33.645465, -112.376186 33.651660)",2410.0,0.0,0.0,0.0,0.0,2368.4,0,43.3,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.824,38.296,37.769,37.241,36.713,36.186,35.658,35.220,33.288,35.980,37.112,38.245,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,1.40,2411.45,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
201502AB,qvdf,202513,202512,,,-1,0,-1,1,2,,2,1500_1800,4132.868,12.004,4132.868,0.911,32.948,0.845,0.510,0.553,900.000,0.000,0.141,0.361,3.000,497.345,1.235,1.177,0.452,0.000,39.000,33.150,0.457,1.000,32.948,27.472,2067.054,62.737,2067.054,62.737,9.736,0.383,"LINESTRING (-112.368071 33.637025, -112.359395 33.637043)",4120.9,0.0,0.0,0.0,0.0,4051.1,0,81.7,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,37.049,38.999,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.725,37.901,37.076,36.252,35.428,34.603,33.779,32.933,31.014,33.962,35.851,37.740,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,4133.58,0.00,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,period-based
201502BA,qvdf,202512,202513,,,-1,0,-1,1,2,,2,1500_1800,5015.101,12.288,5015.101,0.966,31.076,0.797,0.619,0.671,900.000,0.000,0.196,0.361,3.000,603.512,1.235,1.177,0.627,0.000,39.000,33.150,0.457,1.000,31.076,25.759,2508.303,80.715,2508.303,80.715,16.400,5.050,"LINESTRING (-112.359401 33.640249, -112.368077 33.640231)",5002.8,0.0,0.0,0.0,0.0,4519.0,0,496.1,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,37.049,38.999,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.711,37.844,36.976,36.109,35.242,34.375,33.507,31.450,27.868,34.617,35.449,37.579,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,5016.04,0.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,period-based
201504AB,qvdf,626,202514,,,-1,0,-1,1,9,,9,1500_1800,276.383,0.351,276.383,2.277,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,10.897,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,209.764,10.488,209.764,10.488,0.000,0.000,"LINESTRING (-112.375792 33.645052, -112.388323 33.648432)",276.0,0.0,0.0,0.0,0.0,361.0,0,-84.6,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.998,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.998,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,276.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201504BA,qvdf,202514,626,,,-1,0,-1,1,9,,9,1500_1800,324.764,0.385,324.764,2.277,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,12.805,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,246.483,12.324,246.483,12.324,0.000,0.000,"LINESTRING (-112.389157 33.645336, -112.376626 33.641956)",324.4,0.0,0.0,0.0,0.0,373.5,0,-48.7,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.999,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,324.77,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,period-based
201505AB,qvdf,637,202511,,,-1,0,-1,1,9,,9,1500_1800,26.067,0.005,26.067,1.539,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,1.028,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,13.373,0.669,13.373,0.669,0.000,0.000,"LINESTRING (-112.383725 33.631279, -112.383739 33.638723)",26.1,0.0,0.0,0.0,0.0,90.4,0,-64.4,20.000,20.000,20.000,20.000,20.000,20.000,20.000,15.761,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.240,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,26.37,0.00,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,period-based
201505BA,qvdf,202511,637,,,-1,0,-1,1,9,,9,1500_1800,193.019,0.030,193.019,1.539,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,7.610,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,99.026,4.951,99.026,4.951,0.000,0.000,"LINESTRING (-112.386945 33.638717, -112.386931 33.631273)",193.0,0.0,0.0,0.0,0.0,223.0,0,-30.0,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.997,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.066,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,189.91,0.00,0.20,0.19,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.14,period-based
201506AB,qvdf,637,202510,,,-1,0,-1,1,9,,9,1500_1800,591.698,0.000,591.698,1.500,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,23.329,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,295.790,14.790,295.790,14.790,0.000,0.000,"LINESTRING (-112.385374 33.629674, -112.376708 33.629426)",591.7,0.0,0.0,0.0,0.0,967.7,0,-376.0,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,591.50,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
201506BA,qvdf,202510,637,,,-1,0,-1,1,9,,9,1500_1800,507.627,0.000,507.627,1.500,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,20.015,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,253.763,12.688,253.763,12.688,0.000,0.000,"LINESTRING (-112.376616 33.632630, -112.385282 33.632878)",507.6,0.0,0.0,0.0,0.0,1178.4,0,-670.8,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,507.35,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
201507AB,qvdf,2197,202513,,,-1,0,-1,1,9,,9,1500_1800,266.871,0.000,266.871,1.572,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,10.522,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,139.808,6.990,139.808,6.990,0.000,0.000,"LINESTRING (-112.366398 33.631042, -112.366471 33.638643)",266.9,0.0,0.0,0.0,0.0,70.9,0,195.9,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,266.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201507BA,qvdf,202513,2197,,,-1,0,-1,1,9,,9,1500_1800,295.432,0.000,295.432,1.572,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,11.648,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,154.771,7.738,154.771,7.738,0.000,0.000,"LINESTRING (-112.369677 33.638613, -112.369604 33.631012)",295.4,0.0,0.0,0.0,0.0,59.7,0,235.7,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,295.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201508AB,qvdf,202729,202744,,,-1,0,-1,1,3,,3,1500_1800,2834.104,0.663,2834.104,1.015,30.122,0.772,0.675,0.718,700.000,0.000,0.231,0.355,2.000,502.844,1.169,1.195,0.667,0.000,39.000,33.150,0.498,1.000,30.122,24.888,1444.543,47.957,1444.543,47.957,10.917,4.381,"LINESTRING (-112.395690 33.638703, -112.395584 33.631308)",2833.4,0.0,0.0,0.0,0.0,2730.1,0,104.0,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.707,37.830,36.952,36.075,35.197,34.319,35.392,30.254,26.826,36.017,35.343,37.537,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,2837.49,0.00,-0.21,-0.21,-0.20,-0.20,-0.20,-0.19,-0.19,-0.18,-0.18,-0.18,-0.17,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.15,period-based
201508BA,qvdf,202744,202729,,,-1,0,-1,1,3,,3,1500_1800,2566.329,0.381,2566.329,0.979,31.222,0.801,0.611,0.650,700.000,0.000,0.195,0.355,2.000,455.333,1.169,1.195,0.564,0.000,39.000,33.150,0.498,1.000,31.222,25.887,1308.058,41.895,1308.058,41.895,8.355,2.436,"LINESTRING (-112.392378 33.631354, -112.392484 33.638749)",2565.9,0.0,0.0,0.0,0.0,2520.5,0,45.9,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.716,37.865,37.014,36.163,35.311,34.460,33.609,32.555,28.478,35.312,35.606,37.642,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,2566.23,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
201509AB,qvdf,202509,202508,,,-1,0,-1,1,2,,2,1500_1800,3802.247,3.389,3802.247,0.432,33.636,0.862,0.469,0.508,900.000,0.000,0.059,0.361,3.000,457.559,1.235,1.177,0.392,0.000,39.000,33.150,0.457,1.000,33.636,28.106,921.741,27.403,921.741,27.403,3.769,0.000,"LINESTRING (-112.381029 33.637046, -112.376824 33.637013)",3798.9,0.0,0.0,0.0,0.0,4091.4,0,-289.1,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.752,38.009,37.265,36.522,35.778,35.035,34.291,34.202,32.305,34.551,36.219,37.888,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,3803.02,0.00,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,period-based
